# Cycle, ((Average number_of_molecules(Ib,Tm), Tm=1,N_MolType), Ib=1,N_Box)
    501000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    502000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    503000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    504000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    505000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    506000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    507000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    508000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    509000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    510000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    511000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    512000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    513000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    514000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    515000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    516000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    517000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    518000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    519000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    520000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    521000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    522000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    523000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    524000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    525000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    526000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    527000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    528000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    529000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    530000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    531000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    532000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    533000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    534000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    535000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    536000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    537000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    538000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    539000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    540000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    541000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    542000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    543000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    544000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    545000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    546000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    547000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    548000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    549000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    550000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    551000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    552000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    553000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    554000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    555000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    556000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    557000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    558000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    559000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    560000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    561000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    562000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    563000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    564000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    565000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    566000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    567000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    568000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    569000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    570000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    571000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    572000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    573000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    574000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    575000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    576000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    577000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    578000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    579000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    580000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    581000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    582000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    583000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    584000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    585000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    586000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    587000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    588000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    589000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    590000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    591000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    592000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    593000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    594000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    595000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    596000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    597000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    598000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    599000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    600000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    601000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    602000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    603000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    604000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    605000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    606000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    607000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    608000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    609000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    610000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    611000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    612000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    613000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    614000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    615000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    616000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    617000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    618000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    619000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    620000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    621000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    622000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    623000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    624000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    625000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    626000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    627000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    628000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    629000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    630000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    631000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    632000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    633000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    634000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    635000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    636000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    637000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    638000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    639000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    640000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    641000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    642000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    643000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    644000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    645000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    646000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    647000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    648000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    649000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    650000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    651000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    652000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    653000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    654000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    655000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    656000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    657000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    658000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    659000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    660000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    661000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    662000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    663000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    664000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    665000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    666000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    667000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    668000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    669000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    670000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    671000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    672000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    673000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    674000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    675000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    676000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    677000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    678000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    679000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    680000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    681000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    682000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    683000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    684000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    685000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    686000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    687000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    688000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    689000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    690000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    691000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    692000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    693000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    694000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    695000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    696000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    697000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    698000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    699000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    700000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    701000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    702000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    703000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    704000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    705000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    706000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    707000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    708000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    709000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    710000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    711000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    712000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    713000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    714000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    715000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    716000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    717000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    718000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    719000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    720000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    721000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    722000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    723000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    724000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    725000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    726000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    727000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    728000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    729000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    730000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    731000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    732000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    733000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    734000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    735000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    736000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    737000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    738000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    739000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    740000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    741000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    742000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    743000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    744000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    745000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    746000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    747000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    748000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    749000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    750000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    751000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    752000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    753000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    754000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    755000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    756000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    757000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    758000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    759000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    760000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    761000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    762000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    763000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    764000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    765000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    766000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    767000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    768000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    769000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    770000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    771000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    772000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    773000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    774000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    775000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    776000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    777000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    778000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    779000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    780000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
    781000   0.5000000000E+002   0.5000000000E+002   0.0000000000E+000
