# Cycle, (Average volume(Ib), Ib=1,N_Box)
    501000   0.2429922939E+005
    502000   0.2427103878E+005
    503000   0.2427114352E+005
    504000   0.2426445726E+005
    505000   0.2425920675E+005
    506000   0.2427970370E+005
    507000   0.2429172256E+005
    508000   0.2429615064E+005
    509000   0.2431320430E+005
    510000   0.2431952446E+005
    511000   0.2433270215E+005
    512000   0.2434307240E+005
    513000   0.2434017091E+005
    514000   0.2433613712E+005
    515000   0.2433781610E+005
    516000   0.2433769323E+005
    517000   0.2435402640E+005
    518000   0.2435221432E+005
    519000   0.2435130231E+005
    520000   0.2435209111E+005
    521000   0.2434975932E+005
    522000   0.2434580725E+005
    523000   0.2434472431E+005
    524000   0.2434747522E+005
    525000   0.2434745938E+005
    526000   0.2434239849E+005
    527000   0.2433644515E+005
    528000   0.2434183769E+005
    529000   0.2434040621E+005
    530000   0.2433730854E+005
    531000   0.2433926956E+005
    532000   0.2433673677E+005
    533000   0.2433470517E+005
    534000   0.2433640414E+005
    535000   0.2433693474E+005
    536000   0.2433740067E+005
    537000   0.2433778402E+005
    538000   0.2433750885E+005
    539000   0.2433876771E+005
    540000   0.2434242712E+005
    541000   0.2434733213E+005
    542000   0.2434916838E+005
    543000   0.2434901506E+005
    544000   0.2434779394E+005
    545000   0.2434717758E+005
    546000   0.2434767257E+005
    547000   0.2434834342E+005
    548000   0.2434834468E+005
    549000   0.2434968497E+005
    550000   0.2435063487E+005
    551000   0.2434974465E+005
    552000   0.2435036599E+005
    553000   0.2434609978E+005
    554000   0.2434415234E+005
    555000   0.2434421285E+005
    556000   0.2434389056E+005
    557000   0.2434622070E+005
    558000   0.2434811851E+005
    559000   0.2434641950E+005
    560000   0.2434685142E+005
    561000   0.2434908849E+005
    562000   0.2435020005E+005
    563000   0.2434929017E+005
    564000   0.2434995300E+005
    565000   0.2434871860E+005
    566000   0.2434702471E+005
    567000   0.2434172245E+005
    568000   0.2433923463E+005
    569000   0.2433827561E+005
    570000   0.2433645474E+005
    571000   0.2433823577E+005
    572000   0.2433883431E+005
    573000   0.2433913129E+005
    574000   0.2433965916E+005
    575000   0.2433898188E+005
    576000   0.2433898874E+005
    577000   0.2433973430E+005
    578000   0.2434089239E+005
    579000   0.2434043950E+005
    580000   0.2434069311E+005
    581000   0.2434047246E+005
    582000   0.2434071482E+005
    583000   0.2434019737E+005
    584000   0.2433832683E+005
    585000   0.2433873231E+005
    586000   0.2433996329E+005
    587000   0.2433847694E+005
    588000   0.2433941987E+005
    589000   0.2433893259E+005
