# Lambda, Volume
 0.0000000   0.2433068743E+005
 0.0101010   0.2433346708E+005
 0.0202020   0.2433035002E+005
 0.0303030   0.2433309096E+005
 0.0404040   0.2432826656E+005
 0.0505051   0.2432549252E+005
 0.0606061   0.2432747638E+005
 0.0707071   0.2434172931E+005
 0.0808081   0.2433504599E+005
 0.0909091   0.2432720835E+005
 0.1010101   0.2432930607E+005
 0.1111111   0.2433419524E+005
 0.1212121   0.2432997604E+005
 0.1313131   0.2433730935E+005
 0.1414141   0.2433922704E+005
 0.1515152   0.2433737471E+005
 0.1616162   0.2434377976E+005
 0.1717172   0.2434645030E+005
 0.1818182   0.2434716864E+005
 0.1919192   0.2434195102E+005
 0.2020202   0.2434451498E+005
 0.2121212   0.2434725099E+005
 0.2222222   0.2434235156E+005
 0.2323232   0.2434641239E+005
 0.2424242   0.2434691081E+005
 0.2525253   0.2434507529E+005
 0.2626263   0.2434669226E+005
 0.2727273   0.2434761408E+005
 0.2828283   0.2434417763E+005
 0.2929293   0.2434749093E+005
 0.3030303   0.2434650367E+005
 0.3131313   0.2434607861E+005
 0.3232323   0.2435128067E+005
 0.3333333   0.2434647831E+005
 0.3434343   0.2435151599E+005
 0.3535354   0.2434634188E+005
 0.3636364   0.2435185351E+005
 0.3737374   0.2435130051E+005
 0.3838384   0.2435609394E+005
 0.3939394   0.2435504581E+005
 0.4040404   0.2434965787E+005
 0.4141414   0.2435964542E+005
 0.4242424   0.2435703427E+005
 0.4343434   0.2435304723E+005
 0.4444444   0.2436010735E+005
 0.4545455   0.2435927504E+005
 0.4646465   0.2436267411E+005
 0.4747475   0.2435538181E+005
 0.4848485   0.2435664047E+005
 0.4949495   0.2436180077E+005
 0.5050505   0.2436141975E+005
 0.5151515   0.2435653828E+005
 0.5252525   0.2436176838E+005
 0.5353535   0.2436223099E+005
 0.5454545   0.2436381550E+005
 0.5555556   0.2436094117E+005
 0.5656566   0.2436065661E+005
 0.5757576   0.2436082125E+005
 0.5858586   0.2435720483E+005
 0.5959596   0.2435718193E+005
 0.6060606   0.2435796409E+005
 0.6161616   0.2435875045E+005
 0.6262626   0.2436285941E+005
 0.6363636   0.2436384063E+005
 0.6464646   0.2435774086E+005
 0.6565657   0.2435704899E+005
 0.6666667   0.2436162563E+005
 0.6767677   0.2435985706E+005
 0.6868687   0.2435676387E+005
 0.6969697   0.2435783974E+005
 0.7070707   0.2435673807E+005
 0.7171717   0.2435533564E+005
 0.7272727   0.2436036722E+005
 0.7373737   0.2435721121E+005
 0.7474747   0.2435506263E+005
 0.7575758   0.2435830417E+005
 0.7676768   0.2435682895E+005
 0.7777778   0.2435525777E+005
 0.7878788   0.2435641990E+005
 0.7979798   0.2435830921E+005
 0.8080808   0.2435596664E+005
 0.8181818   0.2435031932E+005
 0.8282828   0.2435387578E+005
 0.8383838   0.2435476870E+005
 0.8484848   0.2435819606E+005
 0.8585859   0.2435118705E+005
 0.8686869   0.2435720002E+005
 0.8787879   0.2435168487E+005
 0.8888889   0.2435275564E+005
 0.8989899   0.2435688346E+005
 0.9090909   0.2435509437E+005
 0.9191919   0.2435685136E+005
 0.9292929   0.2435570192E+005
 0.9393939   0.2435832853E+005
 0.9494949   0.2434999082E+005
 0.9595960   0.2435784456E+005
 0.9696970   0.2436005816E+005
 0.9797980   0.2435937230E+005
 0.9898990   0.2435999868E+005
 1.0000000   0.2436594775E+005


 0.0000000   0.2433329074E+005
 0.0101010   0.2433446985E+005
 0.0202020   0.2433141571E+005
 0.0303030   0.2433311511E+005
 0.0404040   0.2433208367E+005
 0.0505051   0.2433342278E+005
 0.0606061   0.2433209820E+005
 0.0707071   0.2434024078E+005
 0.0808081   0.2433936204E+005
 0.0909091   0.2433207775E+005
 0.1010101   0.2433401222E+005
 0.1111111   0.2433871605E+005
 0.1212121   0.2433301388E+005
 0.1313131   0.2433710288E+005
 0.1414141   0.2433822120E+005
 0.1515152   0.2433941058E+005
 0.1616162   0.2434424393E+005
 0.1717172   0.2434508054E+005
 0.1818182   0.2434888786E+005
 0.1919192   0.2434304048E+005
 0.2020202   0.2434725182E+005
 0.2121212   0.2434407889E+005
 0.2222222   0.2434298680E+005
 0.2323232   0.2434587221E+005
 0.2424242   0.2434725598E+005
 0.2525253   0.2434633404E+005
 0.2626263   0.2434787245E+005
 0.2727273   0.2434988857E+005
 0.2828283   0.2434713923E+005
 0.2929293   0.2434644689E+005
 0.3030303   0.2434927740E+005
 0.3131313   0.2434727671E+005
 0.3232323   0.2435350470E+005
 0.3333333   0.2434990559E+005
 0.3434343   0.2434983942E+005
 0.3535354   0.2434729923E+005
 0.3636364   0.2435276549E+005
 0.3737374   0.2435050811E+005
 0.3838384   0.2435262637E+005
 0.3939394   0.2435101101E+005
 0.4040404   0.2434916690E+005
 0.4141414   0.2435584274E+005
 0.4242424   0.2435392564E+005
 0.4343434   0.2435131237E+005
 0.4444444   0.2435310334E+005
 0.4545455   0.2435248427E+005
 0.4646465   0.2435411406E+005
 0.4747475   0.2434976181E+005
 0.4848485   0.2435339632E+005
 0.4949495   0.2435403920E+005
 0.5050505   0.2435430681E+005
 0.5151515   0.2435222052E+005
 0.5252525   0.2435473591E+005
 0.5353535   0.2435215829E+005
 0.5454545   0.2435504268E+005
 0.5555556   0.2434824187E+005
 0.5656566   0.2435080531E+005
 0.5757576   0.2435253256E+005
 0.5858586   0.2434872972E+005
 0.5959596   0.2434911288E+005
 0.6060606   0.2434796926E+005
 0.6161616   0.2434818279E+005
 0.6262626   0.2434910090E+005
 0.6363636   0.2435163765E+005
 0.6464646   0.2435038512E+005
 0.6565657   0.2434881310E+005
 0.6666667   0.2434985090E+005
 0.6767677   0.2435059133E+005
 0.6868687   0.2434850543E+005
 0.6969697   0.2434640898E+005
 0.7070707   0.2434804809E+005
 0.7171717   0.2434662638E+005
 0.7272727   0.2434661918E+005
 0.7373737   0.2434392658E+005
 0.7474747   0.2434635619E+005
 0.7575758   0.2434736213E+005
 0.7676768   0.2434686072E+005
 0.7777778   0.2434418848E+005
 0.7878788   0.2434452317E+005
 0.7979798   0.2434561014E+005
 0.8080808   0.2434182264E+005
 0.8181818   0.2434229892E+005
 0.8282828   0.2434267204E+005
 0.8383838   0.2434286603E+005
 0.8484848   0.2434791396E+005
 0.8585859   0.2434289418E+005
 0.8686869   0.2434251895E+005
 0.8787879   0.2434162012E+005
