# Lambda, (Probability, Probability_biased(/observed)) per Fractional
 0.9090909   0.2502537475E+001   0.1171504950E+001
 0.9191919   0.2620348950E+001   0.1167514851E+001
 0.9292929   0.2753623328E+001   0.1140247525E+001
 0.9393939   0.2987475679E+001   0.1158336634E+001
 0.9494949   0.3155594718E+001   0.1144128713E+001
 0.9595960   0.3405089862E+001   0.1154336634E+001
 0.9696970   0.3581896564E+001   0.1143940594E+001
 0.9797980   0.3881848929E+001   0.1136257426E+001
 0.9898990   0.4096047236E+001   0.1115287129E+001
 1.0000000   0.4251768832E+001   0.1126405941E+001


 0.0000000   0.9369244983E+000   0.6259537954E+000
 0.0101010   0.9179194910E+000   0.6031155116E+000
 0.0202020   0.9121754162E+000   0.6049570957E+000
 0.0303030   0.8803917356E+000   0.6180396040E+000
 0.0404040   0.8463646716E+000   0.6132673267E+000
 0.0505051   0.8126629310E+000   0.6225544554E+000
 0.0606061   0.7680000152E+000   0.6092277228E+000
 0.0707071   0.7295525705E+000   0.6238481848E+000
 0.0808081   0.6329482076E+000   0.5962244224E+000
 0.0909091   0.5977986556E+000   0.6136171617E+000
 0.1010101   0.5556683357E+000   0.6332739274E+000
 0.1111111   0.4943229068E+000   0.6050033003E+000
 0.1212121   0.4489739284E+000   0.6207986799E+000
 0.1313131   0.3978597952E+000   0.6181122112E+000
 0.1414141   0.3564264376E+000   0.6175775578E+000
 0.1515152   0.3293342071E+000   0.6401584158E+000
 0.1616162   0.2922533877E+000   0.6315313531E+000
 0.1717172   0.2655899780E+000   0.6386864686E+000
 0.1818182   0.2424253432E+000   0.6425808581E+000
 0.1919192   0.2134340975E+000   0.6397491749E+000
 0.2020202   0.1977483732E+000   0.6367326733E+000
 0.2121212   0.1796485505E+000   0.6420264026E+000
 0.2222222   0.1721264994E+000   0.6647722772E+000
 0.2323232   0.1634413294E+000   0.6825214521E+000
 0.2424242   0.1522122286E+000   0.6764092409E+000
 0.2525253   0.1493424835E+000   0.6898745875E+000
 0.2626263   0.1458317240E+000   0.7256633663E+000
 0.2727273   0.1389562617E+000   0.7107920792E+000
 0.2828283   0.1349475474E+000   0.7138349835E+000
 0.2929293   0.1373203931E+000   0.7449570957E+000
 0.3030303   0.1393720431E+000   0.7694389439E+000
 0.3131313   0.1371287593E+000   0.7642970297E+000
 0.3232323   0.1376410774E+000   0.7665346535E+000
 0.3333333   0.1406147232E+000   0.7900660066E+000
 0.3434343   0.1487531501E+000   0.8185874587E+000
 0.3535354   0.1475308665E+000   0.8101782178E+000
 0.3636364   0.1534235960E+000   0.8352475248E+000
 0.3737374   0.1591091445E+000   0.8452673267E+000
 0.3838384   0.1699897733E+000   0.8847392739E+000
 0.3939394   0.1770675433E+000   0.8892409241E+000
 0.4040404   0.1850936697E+000   0.8938943894E+000
 0.4141414   0.1988244346E+000   0.9342376238E+000
 0.4242424   0.2044694043E+000   0.9034785479E+000
 0.4343434   0.2242327943E+000   0.9510825083E+000
 0.4444444   0.2389716828E+000   0.9459537954E+000
 0.4545455   0.2552630347E+000   0.9662442244E+000
 0.4646465   0.2717412366E+000   0.9818745875E+000
 0.4747475   0.2935747641E+000   0.1000323432E+001
 0.4848485   0.3163595837E+000   0.1028521452E+001
 0.4949495   0.3386343675E+000   0.1019023102E+001
 0.5050505   0.3630081842E+000   0.1042066007E+001
 0.5151515   0.3984538411E+000   0.1065062706E+001
 0.5252525   0.4336815713E+000   0.1073313531E+001
 0.5353535   0.4655018494E+000   0.1085016502E+001
 0.5454545   0.5054785207E+000   0.1098521452E+001
 0.5555556   0.5601116591E+000   0.1130594059E+001
 0.5656566   0.6031069572E+000   0.1142033003E+001
 0.5757576   0.6681513205E+000   0.1161834983E+001
 0.5858586   0.7247569795E+000   0.1170316832E+001
 0.5959596   0.8026057003E+000   0.1202290429E+001
 0.6060606   0.8448249450E+000   0.1211597360E+001
 0.6161616   0.8540246743E+000   0.1223326733E+001
 0.6262626   0.8755354888E+000   0.1240739274E+001
 0.6363636   0.8852354021E+000   0.1226382838E+001
 0.6464646   0.8941029032E+000   0.1232844884E+001
 0.6565657   0.9061999494E+000   0.1215227723E+001
 0.6666667   0.9408823287E+000   0.1244877888E+001
 0.6767677   0.9596293447E+000   0.1249722772E+001
 0.6868687   0.9942237781E+000   0.1268151815E+001
 0.6969697   0.1014395754E+001   0.1264402640E+001
 0.7070707   0.1042565329E+001   0.1269907591E+001
 0.7171717   0.1077413075E+001   0.1269247525E+001
 0.7272727   0.1110800195E+001   0.1276488449E+001
 0.7373737   0.1150187077E+001   0.1285188119E+001
 0.7474747   0.1189723960E+001   0.1264871287E+001
 0.7575758   0.1233450730E+001   0.1283392739E+001
 0.7676768   0.1297552798E+001   0.1305042904E+001
 0.7777778   0.1348599627E+001   0.1321313531E+001
 0.7878788   0.1405631695E+001   0.1309577558E+001
 0.7979798   0.1496958545E+001   0.1347141914E+001
 0.8080808   0.1523611125E+001   0.1309201320E+001
 0.8181818   0.1607259562E+001   0.1310231023E+001
 0.8282828   0.1677070152E+001   0.1321782178E+001
 0.8383838   0.1768447116E+001   0.1316792079E+001
 0.8484848   0.1879790101E+001   0.1333386139E+001
 0.8585859   0.1957222550E+001   0.1310805281E+001
 0.8686869   0.2059000965E+001   0.1308996700E+001
 0.8787879   0.2198639004E+001   0.1322026403E+001
 0.8888889   0.2315896541E+001   0.1318198020E+001
 0.8989899   0.2461569460E+001   0.1293953795E+001
 0.9090909   0.2671149872E+001   0.1330825083E+001
 0.9191919   0.2797089913E+001   0.1326382838E+001
 0.9292929   0.2967033421E+001   0.1307603960E+001
 0.9393939   0.3207977139E+001   0.1323795380E+001
 0.9494949   0.3436656086E+001   0.1326138614E+001
 0.9595960   0.3724481257E+001   0.1343782178E+001
 0.9696970   0.3905977354E+001   0.1327636964E+001
 0.9797980   0.4276883686E+001   0.1332369637E+001
 0.9898990   0.4567553452E+001   0.1323623762E+001
 1.0000000   0.4709499412E+001   0.1327881188E+001


 0.0000000   0.8103818404E+000   0.5627871287E+000
 0.0101010   0.8022632016E+000   0.5479356436E+000
 0.0202020   0.7969989659E+000   0.5494405941E+000
 0.0303030   0.7666698480E+000   0.5594554455E+000
 0.0404040   0.7547094588E+000   0.5684455446E+000
 0.0505051   0.7182547888E+000   0.5719554455E+000
 0.0606061   0.6846111657E+000   0.5645198020E+000
 0.0707071   0.6402097544E+000   0.5690643564E+000
 0.0808081   0.5577310704E+000   0.5461138614E+000
 0.0909091   0.5273614843E+000   0.5626881188E+000
 0.1010101   0.4908592586E+000   0.5815000000E+000
 0.1111111   0.4407497568E+000   0.5607326733E+000
 0.1212121   0.3959853976E+000   0.5691485149E+000
 0.1313131   0.3514694542E+000   0.5675990099E+000
 0.1414141   0.3154531429E+000   0.5681633663E+000
 0.1515152   0.2876743387E+000   0.5812574257E+000
 0.1616162   0.2551834739E+000   0.5731980198E+000
 0.1717172   0.2324351627E+000   0.5810247525E+000
 0.1818182   0.2126857608E+000   0.5860099010E+000
 0.1919192   0.1883197585E+000   0.5867574257E+000
 0.2020202   0.1731749981E+000   0.5796237624E+000
 0.2121212   0.1576889353E+000   0.5857970297E+000
 0.2222222   0.1506938986E+000   0.6049752475E+000
 0.2323232   0.1435830476E+000   0.6232673267E+000
 0.2424242   0.1340060197E+000   0.6190148515E+000
 0.2525253   0.1315545774E+000   0.6316980198E+000
 0.2626263   0.1266208514E+000   0.6549455446E+000
 0.2727273   0.1216289401E+000   0.6467227723E+000
 0.2828283   0.1184700877E+000   0.6514158416E+000
 0.2929293   0.1199106393E+000   0.6761930693E+000
 0.3030303   0.1217290491E+000   0.6985693069E+000
 0.3131313   0.1202414094E+000   0.6966336634E+000
 0.3232323   0.1201151255E+000   0.6953415842E+000
 0.3333333   0.1232849368E+000   0.7200445545E+000
 0.3434343   0.1317905789E+000   0.7538762376E+000
 0.3535354   0.1317244000E+000   0.7519356436E+000
 0.3636364   0.1356543746E+000   0.7676683168E+000
 0.3737374   0.1412908147E+000   0.7802425743E+000
 0.3838384   0.1508157230E+000   0.8159356436E+000
 0.3939394   0.1578352004E+000   0.8239504950E+000
 0.4040404   0.1666600951E+000   0.8366485149E+000
 0.4141414   0.1801692806E+000   0.8800049505E+000
 0.4242424   0.1850029105E+000   0.8497376238E+000
 0.4343434   0.2023367679E+000   0.8920940594E+000
 0.4444444   0.2209839783E+000   0.9092871287E+000
 0.4545455   0.2350276972E+000   0.9247722772E+000
 0.4646465   0.2514994665E+000   0.9446138614E+000
 0.4747475   0.2703980552E+000   0.9577277228E+000
 0.4848485   0.2938209743E+000   0.9929603960E+000
 0.4949495   0.3177521468E+000   0.9939356436E+000
 0.5050505   0.3408948875E+000   0.1017222772E+001
 0.5151515   0.3741232483E+000   0.1039509901E+001
 0.5252525   0.4148900638E+000   0.1067346535E+001
 0.5353535   0.4452930327E+000   0.1078891089E+001
 0.5454545   0.4855621418E+000   0.1096900990E+001
 0.5555556   0.5361902974E+000   0.1125039604E+001
 0.5656566   0.5860682490E+000   0.1153584158E+001
 0.5757576   0.6484000720E+000   0.1172004950E+001
 0.5858586   0.7060182571E+000   0.1185069307E+001
 0.5959596   0.7871728112E+000   0.1225727723E+001
 0.6060606   0.8290961323E+000   0.1235985149E+001
 0.6161616   0.8410602600E+000   0.1252321782E+001
 0.6262626   0.8565424923E+000   0.1261747525E+001
 0.6363636   0.8646400815E+000   0.1245143564E+001
 0.6464646   0.8783947507E+000   0.1259004950E+001
 0.6565657   0.8929647541E+000   0.1244757426E+001
 0.6666667   0.9218966003E+000   0.1267915842E+001
 0.6767677   0.9442778375E+000   0.1278282178E+001
 0.6868687   0.9792719311E+000   0.1298396040E+001
 0.6969697   0.1004728060E+001   0.1301797030E+001
 0.7070707   0.1031433185E+001   0.1305950495E+001
 0.7171717   0.1066430817E+001   0.1305910891E+001
 0.7272727   0.1108632713E+001   0.1324297030E+001
 0.7373737   0.1143257941E+001   0.1327881188E+001
 0.7474747   0.1185044262E+001   0.1309638614E+001
 0.7575758   0.1232417515E+001   0.1332945545E+001
 0.7676768   0.1294850303E+001   0.1353742574E+001
 0.7777778   0.1351223679E+001   0.1376153465E+001
 0.7878788   0.1412466667E+001   0.1367900990E+001
 0.7979798   0.1491616253E+001   0.1395331683E+001
 0.8080808   0.1535605495E+001   0.1371603960E+001
 0.8181818   0.1628208742E+001   0.1379712871E+001
 0.8282828   0.1700034618E+001   0.1392782178E+001
 0.8383838   0.1803684018E+001   0.1396054455E+001
 0.8484848   0.1920362426E+001   0.1415945545E+001
 0.8585859   0.2008538114E+001   0.1398282178E+001
 0.8686869   0.2125575532E+001   0.1404673267E+001
 0.8787879   0.2264355551E+001   0.1415297030E+001
 0.8888889   0.2396069396E+001   0.1417678218E+001
 0.8989899   0.2553180878E+001   0.1395099010E+001
 0.9090909   0.2761277623E+001   0.1430044554E+001
 0.9191919   0.2919590162E+001   0.1439133663E+001
 0.9292929   0.3099329962E+001   0.1419836634E+001
 0.9393939   0.3371947888E+001   0.1446396040E+001
 0.9494949   0.3610819943E+001   0.1448356436E+001
 0.9595960   0.3872002411E+001   0.1452163366E+001
 0.9696970   0.4144761054E+001   0.1464420792E+001
 0.9797980   0.4527220436E+001   0.1466039604E+001
 0.9898990   0.4851665288E+001   0.1461465347E+001
 1.0000000   0.4985439105E+001   0.1461183168E+001


 0.0000000   0.7898444135E+000   0.5572198020E+000
 0.0101010   0.7736769880E+000   0.5367881188E+000
 0.0202020   0.7748534156E+000   0.5426415842E+000
 0.0303030   0.7506537332E+000   0.5564514851E+000
 0.0404040   0.7372516084E+000   0.5640990099E+000
 0.0505051   0.6941668821E+000   0.5615366337E+000
 0.0606061   0.6683902991E+000   0.5598811881E+000
 0.0707071   0.6213651320E+000   0.5610693069E+000
 0.0808081   0.5465442825E+000   0.5436435644E+000
 0.0909091   0.5124976390E+000   0.5554970297E+000
 0.1010101   0.4755983052E+000   0.5723524752E+000
 0.1111111   0.4250005082E+000   0.5492673267E+000
 0.1212121   0.3842428709E+000   0.5610257426E+000
 0.1313131   0.3432647463E+000   0.5631366337E+000
 0.1414141   0.3074455040E+000   0.5625188119E+000
 0.1515152   0.2769616800E+000   0.5684831683E+000
 0.1616162   0.2457037810E+000   0.5606534653E+000
 0.1717172   0.2226745008E+000   0.5654495050E+000
 0.1818182   0.2037020730E+000   0.5701544554E+000
 0.1919192   0.1812528580E+000   0.5736910891E+000
 0.2020202   0.1661570865E+000   0.5649504950E+000
 0.2121212   0.1538421607E+000   0.5805663366E+000
 0.2222222   0.1428174843E+000   0.5824435644E+000
 0.2323232   0.1369335589E+000   0.6038257426E+000
 0.2424242   0.1292384093E+000   0.6064554455E+000
 0.2525253   0.1249251896E+000   0.6093742574E+000
 0.2626263   0.1199992308E+000   0.6305346535E+000
 0.2727273   0.1165103251E+000   0.6293267327E+000
 0.2828283   0.1133474799E+000   0.6331287129E+000
 0.2929293   0.1128496945E+000   0.6464633663E+000
 0.3030303   0.1146441859E+000   0.6683405941E+000
 0.3131313   0.1136499722E+000   0.6688831683E+000
 0.3232323   0.1146507349E+000   0.6742297030E+000
 0.3333333   0.1166769989E+000   0.6922534653E+000
 0.3434343   0.1244774463E+000   0.7233306931E+000
 0.3535354   0.1249941874E+000   0.7248277228E+000
 0.3636364   0.1290400718E+000   0.7418138614E+000
 0.3737374   0.1356462818E+000   0.7609465347E+000
 0.3838384   0.1441488896E+000   0.7922297030E+000
 0.3939394   0.1509148629E+000   0.8003128713E+000
 0.4040404   0.1598007160E+000   0.8149306931E+000
 0.4141414   0.1736970887E+000   0.8618415842E+000
 0.4242424   0.1784213839E+000   0.8324990099E+000
 0.4343434   0.1931728827E+000   0.8651920792E+000
 0.4444444   0.2118914468E+000   0.8856950495E+000
 0.4545455   0.2260602587E+000   0.9035881188E+000
 0.4646465   0.2448241961E+000   0.9341188119E+000
 0.4747475   0.2614342350E+000   0.9406574257E+000
 0.4848485   0.2846739918E+000   0.9772990099E+000
 0.4949495   0.3099784900E+000   0.9849900990E+000
 0.5050505   0.3323067141E+000   0.1007314851E+001
 0.5151515   0.3660411747E+000   0.1033176238E+001
 0.5252525   0.4033815102E+000   0.1054190099E+001
 0.5353535   0.4339386532E+000   0.1068047525E+001
 0.5454545   0.4754058386E+000   0.1090982178E+001
 0.5555556   0.5243104696E+000   0.1117552475E+001
 0.5656566   0.5740171329E+000   0.1147774257E+001
 0.5757576   0.6352595874E+000   0.1166455446E+001
 0.5858586   0.6972190604E+000   0.1188851485E+001
 0.5959596   0.7722796044E+000   0.1221600000E+001
 0.6060606   0.8175095994E+000   0.1238031683E+001
 0.6161616   0.8293462489E+000   0.1254455446E+001
 0.6262626   0.8408148662E+000   0.1258213861E+001
 0.6363636   0.8505904910E+000   0.1244328713E+001
 0.6464646   0.8707674324E+000   0.1267857426E+001
 0.6565657   0.8796251865E+000   0.1245600000E+001
 0.6666667   0.9107796048E+000   0.1272483168E+001
 0.6767677   0.9337868119E+000   0.1284118812E+001
 0.6868687   0.9685863606E+000   0.1304586139E+001
 0.6969697   0.9883912230E+000   0.1300930693E+001
 0.7070707   0.1017066733E+001   0.1308174257E+001
 0.7171717   0.1052423805E+001   0.1309188119E+001
 0.7272727   0.1096172734E+001   0.1330170297E+001
 0.7373737   0.1129868356E+001   0.1333132673E+001
 0.7474747   0.1173163608E+001   0.1317061386E+001
 0.7575758   0.1224714142E+001   0.1345611881E+001
 0.7676768   0.1284955023E+001   0.1364693069E+001
 0.7777778   0.1339379710E+001   0.1385714851E+001
 0.7878788   0.1402667214E+001   0.1379944554E+001
 0.7979798   0.1481387569E+001   0.1407730693E+001
 0.8080808   0.1524125775E+001   0.1382930693E+001
 0.8181818   0.1623580114E+001   0.1397600000E+001
 0.8282828   0.1698576714E+001   0.1413647525E+001
 0.8383838   0.1800779129E+001   0.1415900990E+001
 0.8484848   0.1920622379E+001   0.1438586139E+001
 0.8585859   0.2005149318E+001   0.1418051485E+001
 0.8686869   0.2116351989E+001   0.1420748515E+001
 0.8787879   0.2288129547E+001   0.1452827723E+001
 0.8888889   0.2401161029E+001   0.1443211881E+001
 0.8989899   0.2576450157E+001   0.1430130693E+001
 0.9090909   0.2784280578E+001   0.1464815842E+001
 0.9191919   0.2946270431E+001   0.1475306931E+001
 0.9292929   0.3149047056E+001   0.1465481188E+001
 0.9393939   0.3427730055E+001   0.1493631683E+001
 0.9494949   0.3670143952E+001   0.1495489109E+001
 0.9595960   0.3970217251E+001   0.1512601980E+001
 0.9696970   0.4246222190E+001   0.1524051485E+001
 0.9797980   0.4624784141E+001   0.1521374257E+001
 0.9898990   0.4995560180E+001   0.1528665347E+001
 1.0000000   0.5160151388E+001   0.1536364356E+001


 0.0000000   0.8213840441E+000   0.5730561056E+000
 0.0101010   0.8154068072E+000   0.5594785479E+000
 0.0202020   0.8077088689E+000   0.5593894389E+000
 0.0303030   0.7782442462E+000   0.5705181518E+000
 0.0404040   0.7618425397E+000   0.5764620462E+000
 0.0505051   0.7168727637E+000   0.5734851485E+000
 0.0606061   0.6936764353E+000   0.5746303630E+000
 0.0707071   0.6378149534E+000   0.5695478548E+000
 0.0808081   0.5705544513E+000   0.5612442244E+000
 0.0909091   0.5316410381E+000   0.5698679868E+000
 0.1010101   0.4932210664E+000   0.5869900990E+000
 0.1111111   0.4396914828E+000   0.5619636964E+000
 0.1212121   0.3951886648E+000   0.5706204620E+000
 0.1313131   0.3536808733E+000   0.5738019802E+000
 0.1414141   0.3204149421E+000   0.5797590759E+000
 0.1515152   0.2877922463E+000   0.5841749175E+000
