# Lambda, Enthalpy
 0.0000000  -0.1152192277E+007
 0.0101010  -0.1153865669E+007
 0.0202020  -0.1152861587E+007
 0.0303030  -0.1152839951E+007
 0.0404040  -0.1152706275E+007
 0.0505051  -0.1153054447E+007
 0.0606061  -0.1152923869E+007
 0.0707071  -0.1152355329E+007
 0.0808081  -0.1152579165E+007
 0.0909091  -0.1152738923E+007
 0.1010101  -0.1152802518E+007
 0.1111111  -0.1152323591E+007
 0.1212121  -0.1152488838E+007
 0.1313131  -0.1153350921E+007
 0.1414141  -0.1152473619E+007
 0.1515152  -0.1153300340E+007
 0.1616162  -0.1152290462E+007
 0.1717172  -0.1152144315E+007
 0.1818182  -0.1152795585E+007
 0.1919192  -0.1153474743E+007
 0.2020202  -0.1152859003E+007
 0.2121212  -0.1152441535E+007
 0.2222222  -0.1153105017E+007
 0.2323232  -0.1153654100E+007
 0.2424242  -0.1152956968E+007
 0.2525253  -0.1153142756E+007
 0.2626263  -0.1152788347E+007
 0.2727273  -0.1152997066E+007
 0.2828283  -0.1153976310E+007
 0.2929293  -0.1153659004E+007
 0.3030303  -0.1153815404E+007
 0.3131313  -0.1153862616E+007
 0.3232323  -0.1154503873E+007
 0.3333333  -0.1153810238E+007
 0.3434343  -0.1154149405E+007
 0.3535354  -0.1154242532E+007
 0.3636364  -0.1154316855E+007
 0.3737374  -0.1154165403E+007
 0.3838384  -0.1154637816E+007
 0.3939394  -0.1153692779E+007
 0.4040404  -0.1154371896E+007
 0.4141414  -0.1154312166E+007
 0.4242424  -0.1154173221E+007
 0.4343434  -0.1154315513E+007
 0.4444444  -0.1153948657E+007
 0.4545455  -0.1154418529E+007
 0.4646465  -0.1154665045E+007
 0.4747475  -0.1154911277E+007
 0.4848485  -0.1154777317E+007
 0.4949495  -0.1154709391E+007
 0.5050505  -0.1154825637E+007
 0.5151515  -0.1154717178E+007
 0.5252525  -0.1155108045E+007
 0.5353535  -0.1155046996E+007
 0.5454545  -0.1154914824E+007
 0.5555556  -0.1155183405E+007
 0.5656566  -0.1155737517E+007
 0.5757576  -0.1155517245E+007
 0.5858586  -0.1155607682E+007
 0.5959596  -0.1155468162E+007
 0.6060606  -0.1155717865E+007
 0.6161616  -0.1155421540E+007
 0.6262626  -0.1155658686E+007
 0.6363636  -0.1155516540E+007
 0.6464646  -0.1155641916E+007
 0.6565657  -0.1155640338E+007
 0.6666667  -0.1155606592E+007
 0.6767677  -0.1155131707E+007
 0.6868687  -0.1155377949E+007
 0.6969697  -0.1155896083E+007
 0.7070707  -0.1155800225E+007
 0.7171717  -0.1155198007E+007
 0.7272727  -0.1155464106E+007
 0.7373737  -0.1155765554E+007
 0.7474747  -0.1155248628E+007
 0.7575758  -0.1155533038E+007
 0.7676768  -0.1155472618E+007
 0.7777778  -0.1155235764E+007
 0.7878788  -0.1155595310E+007
 0.7979798  -0.1155218507E+007
 0.8080808  -0.1155266619E+007
 0.8181818  -0.1155719262E+007
 0.8282828  -0.1155218539E+007
 0.8383838  -0.1155279955E+007
 0.8484848  -0.1154838939E+007
 0.8585859  -0.1155281458E+007
 0.8686869  -0.1155490767E+007
 0.8787879  -0.1155183719E+007
 0.8888889  -0.1155478662E+007
 0.8989899  -0.1155124940E+007
 0.9090909  -0.1155229922E+007
 0.9191919  -0.1155099020E+007
 0.9292929  -0.1154825025E+007
 0.9393939  -0.1155196641E+007
 0.9494949  -0.1155796365E+007
 0.9595960  -0.1154531492E+007
 0.9696970  -0.1154780490E+007
 0.9797980  -0.1154615572E+007
 0.9898990  -0.1154794280E+007
 1.0000000  -0.1154748948E+007


 0.0000000  -0.1150636347E+007
 0.0101010  -0.1151640398E+007
 0.0202020  -0.1151107435E+007
 0.0303030  -0.1150759317E+007
 0.0404040  -0.1150770447E+007
 0.0505051  -0.1150986699E+007
 0.0606061  -0.1150551310E+007
 0.0707071  -0.1150505093E+007
 0.0808081  -0.1150737406E+007
 0.0909091  -0.1150868830E+007
 0.1010101  -0.1150799394E+007
 0.1111111  -0.1150449924E+007
 0.1212121  -0.1150668278E+007
 0.1313131  -0.1151366129E+007
 0.1414141  -0.1150808717E+007
 0.1515152  -0.1151153588E+007
 0.1616162  -0.1150439157E+007
 0.1717172  -0.1150671499E+007
 0.1818182  -0.1150772388E+007
 0.1919192  -0.1151427343E+007
 0.2020202  -0.1150991493E+007
 0.2121212  -0.1150929160E+007
 0.2222222  -0.1151001710E+007
 0.2323232  -0.1151851360E+007
 0.2424242  -0.1151226520E+007
 0.2525253  -0.1151348098E+007
 0.2626263  -0.1151032412E+007
 0.2727273  -0.1151269481E+007
 0.2828283  -0.1152062958E+007
 0.2929293  -0.1152059206E+007
 0.3030303  -0.1151863817E+007
 0.3131313  -0.1152200308E+007
 0.3232323  -0.1152359147E+007
 0.3333333  -0.1152003937E+007
 0.3434343  -0.1152288646E+007
 0.3535354  -0.1152582838E+007
 0.3636364  -0.1152649026E+007
 0.3737374  -0.1152438429E+007
 0.3838384  -0.1152808294E+007
 0.3939394  -0.1152533016E+007
 0.4040404  -0.1152945567E+007
 0.4141414  -0.1152898105E+007
 0.4242424  -0.1152849304E+007
 0.4343434  -0.1153029850E+007
 0.4444444  -0.1153077616E+007
 0.4545455  -0.1153485664E+007
 0.4646465  -0.1153317297E+007
 0.4747475  -0.1153680418E+007
 0.4848485  -0.1153337960E+007
 0.4949495  -0.1153618099E+007
 0.5050505  -0.1153719450E+007
 0.5151515  -0.1153793135E+007
 0.5252525  -0.1153961864E+007
 0.5353535  -0.1153967672E+007
